label,text,token
0," good yeah its been good   feel tired my self, bed soon  sleeping_face  sleeping_face  x","['good', 'yeah', 'good', 'feel', 'tired', 'self', 'bed', 'soon', 'sleeping_face', 'sleeping_face', 'x']"
1,happens every day   ,"['happens', 'every', 'day']"
0,ugly christmas sweater       uglychristmassweaters  happyholidays  merrychristmas  kissesandhugs    ,"['ugly', 'christmas', 'sweater', 'uglychristmassweaters', 'happyholidays', 'merrychristmas', 'kissesandhugs']"
0,twitter can be so annoying,"['twitter', 'annoying']"
1,being awake since 3am is always so much fun ,"['awake', 'since', '3am', 'always', 'much', 'fun']"
1,"   you are kidding, right?   poortaste","['kidding', 'right', 'poortaste']"
1, i am procrastinating on getting work done b c i am reading your new book! ,"['procrastinating', 'getting', 'work', 'done', 'b', 'c', 'reading', 'new', 'book']"
1,"they decided 2 change king's trunks 2 gold, his logos 2 green   his tights to blue  how creative   ","['decided', '2', 'change', 'king', 'trunk', '2', 'gold', 'logo', '2', 'green', 'tights', 'blue', 'creative']"
1,i'll watch  takemeout like the rest of the country    hope there's an adorable girl who is ditsy hahahaha   zzzz,"['watch', 'takemeout', 'like', 'rest', 'country', 'hope', 'adorable', 'girl', 'ditsy', 'hahahaha', 'zzzz']"
1, presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions  ,"['presumably', 'evidence', 'back', 'claim', 'simply', 'feeling', 'based', 'interaction']"
0,"false, slavery was based on economics,      ","['false', 'slavery', 'based', 'economics']"
0,follow friday is everyday  help new ones so they feel good being on twitter ,"['follow', 'friday', 'everyday', 'help', 'new', 'one', 'feel', 'good', 'twitter']"
0,do you use instagram? well get 100 free followers at     no  ,"['use', 'instagram', 'well', 'get', '100', 'free', 'follower']"
1,easiest final of my life  so glad i studied 11 hours for it ,"['easiest', 'final', 'life', 'glad', 'studied', '11', 'hour']"
0,"as lamar entertainment, putting more money in than i'm making,  tbt  having the right team    ","['lamar', 'entertainment', 'putting', 'money', 'making', 'tbt', 'right', 'team']"
0,"in the last 2 movies i've seen alan arkin in (argo, grudgematch) he has had me absolutely rolling ","['last', '2', 'movie', 'seen', 'alan', 'arkin', 'argo', 'grudgematch', 'absolutely', 'rolling']"
1,working on my birthday  yay   sucks,"['working', 'birthday', 'yay', 'suck']"
1, i wanna do mine but im a pussy ,"['wanna', 'mine', 'im', 'pussy']"
0, oil  plunges 3  percent to  new  five  year  lows  after  bearish  iea  outlook   via ,"['oil', 'plunge', '3', 'percent', 'new', 'five', 'year', 'low', 'bearish', 'iea', 'outlook', 'via']"
0, love you so much taylor  sparkles  person_bowing_deeply ,"['love', 'much', 'taylor', 'sparkle', 'person_bowing_deeply']"
1,"first final of the day done, only three more to go   greatscheduling   incaseyoucanttell","['first', 'final', 'day', 'done', 'three', 'go', 'greatscheduling', 'incaseyoucanttell']"
1,"band playing ""two tickets to paradise"" in parking lot at redskins game    redskins","['band', 'playing', 'two', 'ticket', 'paradise', 'parking', 'lot', 'redskin', 'game', 'redskin']"
1,8 30am conference calls   love ,"['8', '30am', 'conference', 'call', 'love']"
0,watching  bones  cradled my leg when i saw  in episode about chicken  tasteslikechicken  termite  thewalkingdead ,"['watching', 'bone', 'cradled', 'leg', 'saw', 'episode', 'chicken', 'tasteslikechicken', 'termite', 'thewalkingdead']"
1,"today i'm standing at the front of tesco wearing an elf's hat, saying hello to customers and getting ignored   dreamjob ","['today', 'standing', 'front', 'tesco', 'wearing', 'elf', 'hat', 'saying', 'hello', 'customer', 'getting', 'ignored', 'dreamjob']"
0,big up  4 ur post when cunts run through your photos unamused_face   its a struggle its a problem check da n    ,"['big', '4', 'ur', 'post', 'cunt', 'run', 'photo', 'unamused_face', 'struggle', 'problem', 'check', 'da', 'n']"
1,love being called into work on my morning off after not even 6 hours of sleep    thanks  splitshift,"['love', 'called', 'work', 'morning', 'even', '6', 'hour', 'sleep', 'thanks', 'splitshift']"
0,"second major nosebleed of the day has halted my training efforts  nares, this means war ","['second', 'major', 'nosebleed', 'day', 'halted', 'training', 'effort', 'naris', 'mean', 'war']"
0,  well it's not any worse or better than 'stark raving',"['well', 'worse', 'better', 'stark', 'raving']"
0,"prediction  erv santana will be disinterested in playing for the twins in 2015 too    (aka, we didn't offer enough)","['prediction', 'erv', 'santana', 'disinterested', 'playing', 'twin', '2015', 'aka', 'offer', 'enough']"
0,   smiling_face_with_open_mouth_and_tightly closed_eyes  smiling_face_with_open_mouth_and_tightly closed_eyes  he would get floored in one poke  see no evil_monkey  white_smiling_face   white_smiling_face   ok_hand_sign ,"['smiling_face_with_open_mouth_and_tightly', 'closed_eyes', 'smiling_face_with_open_mouth_and_tightly', 'closed_eyes', 'would', 'get', 'floored', 'one', 'poke', 'see', 'evil_monkey', 'white_smiling_face', 'white_smiling_face', 'ok_hand_sign']"
1,when you get friendzoned by someone you trying to friendzone   sigh,"['get', 'friendzoned', 'someone', 'trying', 'friendzone', 'sigh']"
0,the music is always on in the office  currently listening to kids bop hanukkah on spotify  any other recommendations?   onlyatnycr,"['music', 'always', 'office', 'currently', 'listening', 'kid', 'bop', 'hanukkah', 'spotify', 'recommendation', 'onlyatnycr']"
1,"yo i got ten squad members in khajo chris said as he tears up    ""you ain't a gang member   "" kevin responded   thuglife ","['yo', 'got', 'ten', 'squad', 'member', 'khajo', 'chris', 'said', 'tear', 'gang', 'member', 'kevin', 'responded', 'thuglife']"
0,  part 2  article  clapping_hands_sign  purple_heart  white_right_pointing_backhand_index  cross_mark  heavy_large_circle  white_left_pointing_backhand_index  person_with_folded_hands  person_raising_both_hands_in_celebration    uexpected ,"['part', '2', 'article', 'clapping_hands_sign', 'purple_heart', 'white_right_pointing_backhand_index', 'cross_mark', 'heavy_large_circle', 'white_left_pointing_backhand_index', 'person_with_folded_hands', 'person_raising_both_hands_in_celebration', 'uexpected']"
0,"you do know the ""hands up, dont shoot"" thing has been proven false right?  ","['know', 'hand', 'dont', 'shoot', 'thing', 'proven', 'false', 'right']"
1,"dear  usps, if it has this address, it comes here  no matter the name  if there's a mistake, we'll fix it   thanksfortheannoyingnote ","['dear', 'usps', 'address', 'come', 'matter', 'name', 'mistake', 'fix', 'thanksfortheannoyingnote']"
1,"i checked twitter and snapchat but i can't tell what day it is, someone please help   face_with_stuck out_tongue_and_winking_eye  ","['checked', 'twitter', 'snapchat', 'tell', 'day', 'someone', 'please', 'help', 'face_with_stuck', 'out_tongue_and_winking_eye']"
1,all hell is breaking loose    ahhhh everybody freak out ,"['hell', 'breaking', 'loose', 'ahhhh', 'everybody', 'freak']"
1,gavaskar is a freakin' genius   ,"['gavaskar', 'freakin', 'genius']"
0,if only i possessed half the balance legolas has,"['possessed', 'half', 'balance', 'legolas']"
1, you're hilarious   ,['hilarious']
0,my grandpa just gave me a credit card for christmas   he has no idea  lol,"['grandpa', 'gave', 'credit', 'card', 'christmas', 'idea', 'lol']"
1,roman mythology gets me soooo pumped ,"['roman', 'mythology', 'get', 'soooo', 'pumped']"
1,totally been killing it with my assignments lately   socollege,"['totally', 'killing', 'assignment', 'lately', 'socollege']"
0,why couldn't i just stay sleeping,"['stay', 'sleeping']"
0,  ebola  racism  racepimps  jessejackson  doctors  tcot  pjnet  ccot  pjtv  tea    ,"['ebola', 'racism', 'racepimps', 'jessejackson', 'doctor', 'tcot', 'pjnet', 'ccot', 'pjtv', 'tea']"
0,kind of frustrated that christmas break is my first real obligation free break this year         and i end up sick for most of it  _ ,"['kind', 'frustrated', 'christmas', 'break', 'first', 'real', 'obligation', 'free', 'break', 'year', 'end', 'sick', '_']"
1, lool from the guy with multiple twitter handles ,"['lool', 'guy', 'multiple', 'twitter', 'handle']"
1, yeah   me too!!!!! !! x,"['yeah', 'x']"
0,really not sure i want to be in this place today  somuchbadnegativity  smileyoufucktards stop dragging my day down !!!,"['really', 'sure', 'want', 'place', 'today', 'somuchbadnegativity', 'smileyoufucktards', 'stop', 'dragging', 'day']"
1,thank you aidyn and adele for getting me sick  ,"['thank', 'aidyn', 'adele', 'getting', 'sick']"
0, lids sucks officially! will not use again good,"['lid', 'suck', 'officially', 'use', 'good']"
1,thx for catching on  urock ,"['thx', 'catching', 'urock']"
0,cocktails tonight yep why not!   had one in over a year! !,"['cocktail', 'tonight', 'yep', 'one', 'year']"
0, is nxt gone from sky?,"['nxt', 'gone', 'sky']"
0,    already dividing one from another!  good,"['already', 'dividing', 'one', 'another', 'good']"
0,archive pick  who makes you laugh when they're off sick?   mehblog  littlemeh  doctor  ,"['archive', 'pick', 'make', 'laugh', 'sick', 'mehblog', 'littlemeh', 'doctor']"
1, there's so much less controversy now that the bcs has been replaced  ,"['much', 'le', 'controversy', 'bcs', 'replaced']"
0,can't believe it's been nearly 11months since my mum passed away  grimacing_face  miss her so much more and more everyday  purple_heart  two_hearts ,"['believe', 'nearly', '11months', 'since', 'mum', 'passed', 'away', 'grimacing_face', 'miss', 'much', 'everyday', 'purple_heart', 'two_hearts']"
0," foreplay,  cuddling   a  jedi  craves  these  things""    yoda  quotes ","['foreplay', 'cuddling', 'jedi', 'craves', 'thing', 'yoda', 'quote']"
0,saic design directors on trends and advice to students ,"['saic', 'design', 'director', 'trend', 'advice', 'student']"
1, oh but bradford is awful! ,"['oh', 'bradford', 'awful']"
0,"maaaaan stupid instagram i went from having 300  followers, to my cat my mom and tom from myspace  _        smh   butstill !!!","['maaaaan', 'stupid', 'instagram', 'went', '300', 'follower', 'cat', 'mom', 'tom', 'myspace', '_', 'smh', 'butstill']"
1,  i love button pushers! ,"['love', 'button', 'pusher']"
1,normalizing relations with cuba? huh  get ready for more of this crap   thanksobama    bad,"['normalizing', 'relation', 'cuba', 'huh', 'get', 'ready', 'crap', 'thanksobama', 'bad']"
0," instead of playing the pompous ""do you know who i am card?"" , how about you actually make an educated rebuttal?","['instead', 'playing', 'pompous', 'know', 'card', 'actually', 'make', 'educated', 'rebuttal']"
0,i was being considerate about this issue n didn't care what i did  but now i'm taking my position back and i don't give a damn wht u think ,"['considerate', 'issue', 'n', 'care', 'taking', 'position', 'back', 'give', 'damn', 'wht', 'u', 'think']"
1,gotta love  emc's latest feature on the vnx side   ,"['gotta', 'love', 'emc', 'latest', 'feature', 'vnx', 'side']"
0,"   bf4 sp is shit, while the mp was broken for 11 months so   ","['bf4', 'sp', 'shit', 'mp', 'broken', '11', 'month']"
1,"juugin everything, niggas got warrants to pay ","['juugin', 'everything', 'nigga', 'got', 'warrant', 'pay']"
0, basura immondizia in my name ,"['basura', 'immondizia', 'name']"
0,  i'll take the physical challenge!,"['take', 'physical', 'challenge']"
1,getting sick just in time for finals is so great ,"['getting', 'sick', 'time', 'final', 'great']"
0,look at this trash  you can clearly see his handle  he stole my name and my pictures ,"['look', 'trash', 'clearly', 'see', 'handle', 'stole', 'name', 'picture']"
1,finding it quite funny that gillette soccer saturday on sky are complaining that there aren't enough games on at 3pm saturday ,"['finding', 'quite', 'funny', 'gillette', 'soccer', 'saturday', 'sky', 'complaining', 'enough', 'game', '3pm', 'saturday']"
1,"when a teacher says ""come in tomorrow morning for help"" but they are never in their classroom  wow  thanksforthehelp ","['teacher', 'say', 'come', 'tomorrow', 'morning', 'help', 'never', 'classroom', 'wow', 'thanksforthehelp']"
1,the chicago firehouse restaurant caught fire this morning   ,"['chicago', 'firehouse', 'restaurant', 'caught', 'fire', 'morning']"
0, wtf where did you go,"['wtf', 'go']"
1, we cram 5 minutes before an exam and get a tag of qualified person ,"['cram', '5', 'minute', 'exam', 'get', 'tag', 'qualified', 'person']"
1,watching creepy shit before bed when alone   bad idea  is there a spell to turn a french bulldog into a big ass bulldog?  bewareofdog ,"['watching', 'creepy', 'shit', 'bed', 'alone', 'bad', 'idea', 'spell', 'turn', 'french', 'bulldog', 'big', 'as', 'bulldog', 'bewareofdog']"
0,xmas on the blog feat intimissimiofficial and    read our story and share the love    ,"['xmas', 'blog', 'feat', 'intimissimiofficial', 'read', 'story', 'share', 'love']"
1,tomorrow will be a great day   ,"['tomorrow', 'great', 'day']"
1,cannot wait to go to the dentist later! ,"['cannot', 'wait', 'go', 'dentist', 'later']"
0,"life was never be so easy as it seems, till u come and bring u'r love inside   with me","['life', 'never', 'easy', 'seems', 'till', 'u', 'come', 'bring', 'u', 'r', 'love', 'inside']"
1,"wait     wait     wait     isn't the font on that t shirt ""comic sans?""    icantbreathe ","['wait', 'wait', 'wait', 'font', 'shirt', 'comic', 'sans', 'icantbreathe']"
1,"and with this revelation, the african american community's faith in law enforcement skyrockets!  ","['revelation', 'african', 'american', 'community', 'faith', 'law', 'enforcement', 'skyrocket']"
1,dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? ,"['dont', 'love', 'people', 'message', 'nowhere', 'act', 'like', 'guy', 'close', 'cu', 'want', 'something']"
0,miss skateboarding and it's not even winter yet  pensive_face  confounded_face   skateeverydamnday  at hoof life victory_hand   ,"['miss', 'skateboarding', 'even', 'winter', 'yet', 'pensive_face', 'confounded_face', 'skateeverydamnday', 'hoof', 'life', 'victory_hand']"
